date,btc_price,total_btc,transactions,addresses,days_destroyed,new_posts,new_members,wikiviews,djia,oil_price,exrate,spx500
2011-05-09,5.2,6157450,3147,5425,2246657,1561,103,3032,12709.9066666667,113.293333333333,0.695036666666667,1349.91333333333
2011-05-08,3.75,6135650,3560,6323,2518873,1396,98,1729,12684.68,113.08,0.6956,1346.29
2011-05-07,3.9,6135000,3887,6034,3440541,1062,117,1134,12638.74,112.87,0.69672,1340.2
2011-05-06,3.7,6113500,3889,6110,2579885,1161,118,1209,12584.17,115.66,0.68755,1335.1
2011-05-05,3.56,6113750,3249,5690,1138735,1553,138,1467,12723.58,117.82,0.67432,1347.32
2011-05-04,3.5,6091350,2800,5060,9534308,1429,122,1243,12807.51,113.21,0.67416,1356.62
2011-05-03,3.58,6092400,2967,5204,3756035,1321,119,1136,12807.46,113.37,0.674303333333333,1358.15333333333
2011-05-02,3.95,6069250,3235,5240,3371529,1373,135,1185,12807.41,113.53,0.674446666666667,1359.68666666667
2011-05-01,3.495,6072750,3949,6246,2609081,1385,122,1488,12807.36,113.69,0.67459,1361.22
2011-04-30,4.09,6047100,4648,7135,3370468,1268,109,1580,12810.54,111.93,0.67595,1363.61
2011-04-29,2.66,6054050,4022,6324,27239019,1172,109,1330,12763.31,121.55,0.67367,1360.48
2011-04-28,2.7,6044800,3035,5070,3069801,1369,108,1808,12690.96,124.01,0.67659,1355.66
2011-04-27,2.65,6025100,3618,5619,2191095,940,110,1476,12595.37,126.64,0.68083,1347.24
2011-04-26,1.71,6026750,4550,6329,1217124,990,97,1342,12556.8733333333,126.623333333333,0.682526666666667,1343.24333333333
2011-04-25,1.73,6003050,2592,4239,1989477,1120,121,1322,12518.3766666667,126.606666666667,0.684223333333333,1339.24666666667
2011-04-24,1.701,6007600,2516,4110,4591453,889,65,1051,12479.88,126.59,0.68592,1335.25
2011-04-23,1.38,5998200,2496,4082,1952865,824,69,867,12505.99,124.94,0.68695,1337.38
2011-04-22,1.549,5980950,2097,3411,3003385,734,86,978,12453.54,124.55,0.68705,1330.36
2011-04-21,1.332,5981800,2262,3723,491546,929,81,966,12266.75,123.64,0.68899,1312.62
2011-04-20,1.19,5973150,1912,3310,1516506,916,99,1275,12201.59,124.26,0.69745,1305.14
2011-04-19,1.1979,5958950,3598,5303,2009633,787,92,1814,12248.3366666667,123.29,0.699313333333333,1309.98666666667
2011-04-18,1.19,5957700,3567,5118,2695691,920,110,1542,12295.0833333333,122.32,0.701176666666667,1314.83333333333
2011-04-17,1.09,5936850,2711,3997,1238981,642,78,1340,12341.83,121.35,0.70304,1319.68
2011-04-16,1.085,5942850,2154,3277,2422178,764,99,1205,12285.15,121.69,0.69382,1314.52
2011-04-15,1.095,5933950,1980,3115,3072779,797,95,699,12270.99,124.63,0.6929,1314.41
2011-04-14,0.99,5914600,2001,3050,1059114,696,86,804,12263.58,122.74,0.69242,1314.16
2011-04-13,0.94,5918850,2371,3658,1336535,738,81,719,12381.11,122.7,0.69078,1324.46
2011-04-12,1,5910700,2480,3759,1571815,537,84,926,12380.7566666667,122.243333333333,0.691393333333333,1325.69666666667
2011-04-11,0.76,5892550,2019,3398,454615,594,102,1004,12380.4033333333,121.786666666667,0.692006666666667,1326.93333333333
2011-04-10,0.781,5892300,1744,2907,212963,638,56,639,12380.05,121.33,0.69262,1328.17
2011-04-09,0.758899,5870350,1653,2843,350683,598,107,640,12409.49,126.46,0.69146,1333.51
2011-04-08,0.78,5876200,1749,3078,894889,763,108,803,12426.75,126.3,0.6992,1335.54
2011-04-07,0.799,5868250,1677,2792,674878,731,111,801,12393.9,122.9,0.69758,1332.63
2011-04-06,0.7677,5848200,1842,3057,1372337,911,140,935,12400.03,123.01,0.70328,1332.87
2011-04-05,0.77,5852350,1768,3149,2390112,736,101,1256,12392.26,122.963333333333,0.703263333333333,1332.71666666667
2011-04-04,0.71,5845400,2309,3829,2359957,786,97,1373,12384.49,122.916666666667,0.703246666666667,1332.56333333333
2011-04-03,0.79,5825250,2327,3887,434826,419,82,759,12376.72,122.87,0.70323,1332.41
2011-04-02,0.8,5826300,1603,2708,289974,502,120,540,12319.73,120.07,0.70307,1325.83
2011-04-01,0.79697,5802850,1579,2714,471003,687,121,585,12350.61,118.63,0.70628,1328.26
2011-03-31,0.79997,5808500,1573,2785,482674,814,84,700,12279.01,116.94,0.70815,1319.44
2011-03-30,0.8,5799750,2206,3692,218206,786,88,884,12197.88,115.35,0.70866,1310.19
2011-03-29,0.795,5780450,2718,3966,375102,813,103,913,12205.45,115.426666666667,0.709186666666667,1311.39333333333
2011-03-28,0.8,5781850,2915,4182,1522833,662,102,1216,12213.02,115.503333333333,0.709713333333333,1312.59666666667
2011-03-27,0.9,5774150,3420,5102,788382,547,74,1032,12220.59,115.58,0.71024,1313.8
2011-03-26,0.8958,5758250,3335,4144,3046723,683,99,736,12170.56,115.95,0.71296,1309.66
2011-03-25,0.905,5758350,2987,3808,700177,769,101,1002,12086.02,115.45,0.70562,1297.54
2011-03-24,0.86,5751300,2087,3624,3445384,732,106,1812,12052.325,115.41,0.70892,1295.655
2011-03-23,0.9,5735900,4570,6112,1532840,916,115,4481,12018.63,115.65,0.70581,1293.77
2011-03-22,0.85,5735600,4368,5598,1285344,695,77,1719,12024.5966666667,115.643333333333,0.705,1295.30666666667
2011-03-21,0.79,5728200,2301,3504,483141,616,106,3830,12030.5633333333,115.636666666667,0.70419,1296.84333333333
2011-03-20,0.7883,5713800,4076,4021,93947,543,48,552,12036.53,115.63,0.70338,1298.38
2011-03-19,0.79,5714150,2674,2378,693155,552,69,377,11858.52,114.92,0.70569,1279.21
2011-03-18,0.87,5707900,3114,2697,108002,545,108,452,11774.59,114.13,0.71261,1273.72
2011-03-17,0.850617,5691600,3367,2782,2121396,581,71,501,11613.3,114.18,0.72021,1256.88
2011-03-16,0.88,5695550,3188,2663,5512025,535,83,493,11855.42,110.96,0.71499,1281.87
2011-03-15,0.9,5689000,3237,2581,1259156,468,101,563,11901.3333333333,111.01,0.71489,1286.71
2011-03-14,0.899885,5681700,2643,2161,3132325,500,111,662,11947.2466666667,111.06,0.71479,1291.55
2011-03-13,0.9,5669450,2981,2388,841701,319,65,368,11993.16,111.11,0.71469,1296.39
2011-03-12,0.93,5671000,2475,2494,1877887,508,74,450,12044.4,112.95,0.71764,1304.28
2011-03-11,0.9197,5665050,1884,2579,267689,454,74,556,11984.61,114.07,0.72457,1295.11
2011-03-10,0.9329,5658200,2107,2834,300189,538,81,612,12213.09,114.07,0.71931,1320.02
2011-03-09,0.9,5647350,1491,2388,256808,561,84,697,12214.38,115.19,0.71953,1321.82
2011-03-08,0.883751,5645500,2440,3483,816938,733,60,1180,12172.93,114.233333333333,0.718396666666667,1317.92333333333
2011-03-07,0.9072,5625050,2530,3547,304160,684,56,1026,12131.48,113.276666666667,0.717263333333333,1314.02666666667
2011-03-06,0.92,5627950,2120,2990,1180849,643,48,636,12090.03,112.32,0.71613,1310.13
2011-03-05,0.910445,5603050,2048,2923,529146,656,45,472,12169.88,116.58,0.71476,1321.15
2011-03-04,0.918901,5602700,1946,2839,844996,632,66,627,12258.2,115.71,0.71639,1330.97
2011-03-03,0.95,5580950,2119,2996,354593,704,63,745,12066.8,114.42,0.72116,1308.44
2011-03-02,0.94,5579500,2009,2979,1122183,773,78,855,12058.02,116.89,0.72612,1306.33
2011-03-01,0.9498,5558800,2974,4755,21019413,768,98,1262,12114.1266666667,115.706666666667,0.72525,1313.29333333333
2011-02-28,0.96,5561900,1660,2494,755051,714,77,843,12170.2333333333,114.523333333333,0.72438,1320.25666666667
2011-02-27,0.949231,5555400,2269,3122,1916207,594,44,802,12226.34,113.34,0.72351,1327.22
2011-02-26,0.96,5536700,2261,3198,4422223,484,54,791,12130.45,112.27,0.7281,1319.88
2011-02-25,0.96,5514700,1964,2901,1555819,608,44,704,12068.5,111.47,0.72359,1306.1
2011-02-24,1,5520950,2109,3067,519567,783,52,875,12105.78,113.91,0.72653,1307.4
2011-02-23,0.9499,5492600,1957,3287,673460,593,77,739,12132.5325,112.875,0.73133,1309.41
2011-02-22,0.88,5499150,2394,3480,990024,558,85,1180,12159.285,111.84,0.731176666666667,1311.42
2011-02-21,0.869499,5470350,1970,3143,771844,614,58,920,12186.0375,110.805,0.731023333333333,1313.43
2011-02-20,0.8796,5476400,1969,2752,551738,507,42,547,12212.79,109.77,0.73087,1315.44
2011-02-19,1.04,5467100,1698,2492,825856,562,56,533,12391.25,106.82,0.72921,1343.01
2011-02-18,1.02,5448150,2056,2542,661917,558,63,804,12318.14,102.2,0.73389,1340.43
2011-02-17,1.05019,5448900,2086,3147,203931,444,66,824,12288.17,103.45,0.73663,1336.32
2011-02-16,1.08,5425850,2255,3096,439593,543,45,747,12272.7875,103.2825,0.74082,1334.2425
2011-02-15,1.05019,5426100,2224,2466,7793427,575,44,765,12257.405,103.115,0.74114,1332.165
2011-02-14,1.085,5403750,2267,2829,747255,479,72,895,12242.0225,102.9475,0.74146,1330.0875
2011-02-13,1.09,5403950,1978,2838,406609,441,47,943,12226.64,102.78,0.74178,1328.01
2011-02-12,1.08,5381650,1912,2608,702300,535,80,988,12268.19,102.48,0.74019,1332.32
2011-02-11,1.0899,5384450,1903,3680,3020519,582,83,2454,12273.26,103.12,0.73519,1329.15
2011-02-10,0.97,5359600,2433,3757,1976742,610,48,2933,12229.29,99.93,0.72881,1321.87
2011-02-09,1.1,5365400,1227,2797,388789,458,34,424,12239.89,100.74,0.73384,1320.88
2011-02-08,0.935,5355950,1033,1092,1359070,334,26,299,12237.6433333333,100.546666666667,0.73447,1322.11
2011-02-07,0.92,5337400,842,1053,4038080,284,18,266,12235.3966666667,100.353333333333,0.7351,1323.34
2011-02-06,0.90585,5338200,909,1094,1696657,319,13,277,12233.15,100.16,0.73573,1324.57
2011-02-05,0.92,5315300,857,1055,779722,285,38,261,12161.63,99.25,0.73665,1319.05
2011-02-04,0.78,5319150,887,1094,817293,418,23,310,12092.15,99.44,0.73397,1310.87
2011-02-03,0.88,5310000,789,1134,669159,351,31,252,12062.26,99.43,0.7237,1307.1
2011-02-02,0.75,5292800,777,1127,2714200,455,30,331,12041.97,101.69,0.72307,1304.03
2011-02-01,0.61,5293050,1004,1283,2370735,406,29,266,12041.5175,101.56,0.72511,1304.92
2011-01-31,0.95,5270700,1393,1311,575318,254,45,243,12041.065,101.43,0.72715,1305.81
2011-01-30,0.5,5276000,1815,2852,2835376,174,14,171,12040.6125,101.3,0.72919,1306.7
2011-01-29,0.45,5268500,2203,2494,1257856,284,21,193,12040.16,100.4,0.73677,1307.59
2011-01-28,0.446,5248600,1081,1642,962084,256,38,279,11891.93,98.97,0.7287,1286.12
2011-01-27,0.45,5252800,1036,1119,30722527,332,62,193,11823.7,97.06,0.72939,1276.34
2011-01-26,0.43,5244650,900,1184,2046511,248,39,197,11989.83,96.48,0.73067,1299.54
2011-01-25,0.425,5226400,889,1192,901405,320,28,246,11988.3666666667,96.3333333333333,0.73142,1298.57
2011-01-24,0.425,5226900,965,1673,1871248,297,17,234,11986.9033333333,96.1866666666667,0.73217,1297.6
2011-01-23,0.43,5204300,1334,1682,1604043,260,14,182,11985.44,96.04,0.73292,1296.63
2011-01-22,0.4443,5210100,1422,1397,591597,260,19,227,11977.19,96.76,0.73424,1291.18
2011-01-21,0.4299,5201600,1431,1520,556606,307,26,240,11980.52,96.76,0.7425,1290.84
2011-01-20,0.35,5182000,1047,1354,1930344,387,23,188,11871.84,96.84,0.74338,1283.35
2011-01-19,0.3675,5184500,917,1125,2676277,247,21,171,11822.8,96.27,0.74749,1280.26
2011-01-18,0.3401,5176100,967,1126,573352,204,30,290,11823.63,96.9866666666667,0.749256666666667,1280.81333333333
2011-01-17,0.4,5159550,870,1200,1973965,368,24,291,11824.46,97.7033333333333,0.751023333333333,1281.36666666667
2011-01-16,0.4,5159450,931,1080,512425,300,21,215,11825.29,98.42,0.75279,1281.92
2011-01-15,0.4,5137300,1027,1171,1556845,309,27,191,11837.93,97.83,0.74737,1295.02
2011-01-14,0.42,5142150,932,1094,1699704,352,35,206,11787.38,97.86,0.74888,1293.24
2011-01-13,0.45,5133550,1266,1134,754963,249,26,282,11731.9,97.86,0.76171,1283.76
2011-01-12,0.405,5115050,1271,1039,7990981,203,21,242,11755.44,97.86,0.77018,1285.96
2011-01-11,0.33,5115600,1233,1084,1882630,273,27,278,11727.5866666667,97.5066666666667,0.770556666666667,1282.13333333333
2011-01-10,0.329,5107250,1312,1185,1523883,292,29,258,11699.7333333333,97.1533333333333,0.770933333333333,1278.30666666667
2011-01-09,0.329,5092650,1358,1132,482275,245,21,193,11671.88,96.8,0.77131,1274.48
2011-01-08,0.32,5090800,1193,1110,968855,305,23,193,11637.45,95.05,0.77549,1269.75
2011-01-07,0.322898,5070550,1020,1267,352517,285,34,248,11674.76,94.25,0.77042,1271.5
2011-01-06,0.322,5073600,880,842,741235,244,24,278,11697.31,94.95,0.76006,1273.85
2011-01-05,0.3,5066400,850,950,155624,245,38,367,11722.89,95.07,0.75069,1276.56
2011-01-04,0.298998,5048400,979,1064,576014,232,33,215,11714.9625,94.6825,0.75002,1274.97
2011-01-03,0.299899,5051550,1242,1023,1218375,198,25,296,11707.035,94.295,0.74935,1273.38
2011-01-02,0.3,5044450,853,956,382668,154,22,255,11699.1075,93.9075,0.74868,1271.79
2011-01-01,0.299996,5026150,659,779,545395,197,10,198,11691.18,93.52,0.74862,1270.2
2010-12-31,0.299998,5027250,594,775,398560,175,26,308,11670.75,95.82,0.75181,1271.87
2010-12-30,0.3,5018350,579,797,222504,325,26,545,11577.51,93.23,0.75617,1257.64
2010-12-29,0.299999,5003950,513,730,1621349,242,28,216,11569.71,92.5,0.76416,1257.88
2010-12-28,0.301,5002150,641,848,778557,398,19,230,11574.9333333333,92.84,0.762163333333333,1258.51333333333
2010-12-27,0.27,4981550,584,701,1054618,236,26,281,11580.1566666667,93.18,0.760166666666667,1259.14666666667
2010-12-26,0.265,4985100,584,678,45116,159,18,220,11585.38,93.52,0.75817,1259.78
2010-12-25,0.269999,4977050,650,946,569497,115,15,228,11575.54,93.52,0.76454,1258.51
2010-12-24,0.25,4959450,555,711,102334,221,27,286,11555.03,93.08,0.76178,1257.54
2010-12-23,0.25,4961600,519,788,291076,233,33,322,11573.49,93.63,0.76246,1256.77
2010-12-22,0.25,4954100,552,860,8016257,186,28,405,11559.49,93.55,0.76394,1258.84
2010-12-21,0.27,4936900,634,846,2794154,267,26,493,11550.7133333333,93.4033333333333,0.763396666666667,1257.42666666667
2010-12-20,0.26909,4939050,932,828,443226,367,16,604,11541.9366666667,93.2566666666667,0.762853333333333,1256.01333333333
2010-12-19,0.275,4914600,934,1100,754004,266,27,538,11533.16,93.11,0.76231,1254.6
2010-12-18,0.25,4921250,547,688,589836,256,24,383,11478.13,91.31,0.75959,1247.08
2010-12-17,0.249,4912050,462,603,141491,334,27,418,11491.91,91.11,0.75529,1243.91
2010-12-16,0.255,4892200,503,654,220542,385,29,518,11499.25,91.09,0.7562,1242.87
2010-12-15,0.23,4895500,523,895,764742,276,23,570,11457.47,91.33,0.74845,1235.23
2010-12-14,0.2468,4886200,637,841,499064,338,40,1035,11463.8266666667,91.0966666666667,0.747806666666667,1237.35
2010-12-13,0.23,4869250,683,978,1335240,327,22,375,11470.1833333333,90.8633333333333,0.747163333333333,1239.47
2010-12-12,0.23,4869100,723,979,236298,292,20,346,11476.54,90.63,0.74652,1241.59
2010-12-11,0.228,4846850,550,832,851602,254,23,74,11428.56,90.4,0.75774,1240.46
2010-12-10,0.2275,4852800,504,773,472267,302,8,50,11410.32,89.54,0.75517,1240.4
2010-12-09,0.25,4844200,382,599,384799,418,12,32,11370.06,89.93,0.75467,1233
2010-12-08,0.2388,4824700,523,639,1038731,389,25,55,11372.48,89.74,0.75502,1228.28
2010-12-07,0.2477,4824200,537,686,1218390,380,18,76,11368.04,90.0866666666667,0.75422,1226.77
2010-12-06,0.23,4802350,548,564,3750513,364,22,78,11363.6,90.4333333333333,0.75342,1225.26
2010-12-05,0.225,4779950,434,540,560098,274,16,29,11359.16,90.78,0.75262,1223.75
2010-12-04,0.235,4789000,436,546,501803,282,12,32,11362.19,91.25,0.74538,1223.12
2010-12-03,0.25,4777100,402,481,222280,325,18,43,11382.09,90.65,0.75666,1224.71
2010-12-02,0.2553,4757500,460,510,2450786,231,14,31,11362.41,89.37,0.76191,1221.53
2010-12-01,0.25,4756550,472,586,1150678,223,12,87,11255.78,88.56,0.7697,1206.07
2010-11-30,0.28,4735250,505,577,354542,315,13,24,11172.5266666667,87.7133333333333,0.76751,1197.56333333333
2010-11-29,0.275,4738050,454,565,146363,290,17,14,11089.2733333333,86.8666666666667,0.76532,1189.05666666667
2010-11-28,0.279,4712750,435,514,361609,244,15,17,11006.02,86.02,0.76313,1180.55
2010-11-27,0.29,4716950,457,564,445744,248,15,45,11052.49,85.9,0.7554,1187.76
2010-11-26,0.284399,4708650,1314,630,1574263,245,16,36,11092,84.78,0.74964,1189.4
2010-11-25,0.289,4690400,1542,889,1610543,292,12,22,11187.28,84.53,0.74862,1198.35
2010-11-24,0.29,4689350,5883,621,280498,263,16,32,11149.5525,83.99,0.74703,1193.945
2010-11-23,0.28299,4668250,341,610,811582,276,12,18,11111.825,83.45,0.743083333333333,1189.54
2010-11-22,0.2879,4672500,338,408,191339,224,18,42,11074.0975,82.91,0.739136666666667,1185.135
2010-11-21,0.29,4665300,395,578,338473,280,10,37,11036.37,82.37,0.73519,1180.73
2010-11-20,0.29,4657300,9731,520,1325502,211,10,22,11178.58,82.34,0.72757,1197.84
2010-11-19,0.289,4645950,12322,610,241819,238,10,23,11203.55,83.17,0.73221,1199.73
2010-11-18,0.28,4644800,7731,469,159966,217,16,32,11181.23,83.7,0.73779,1196.69
2010-11-17,0.289999,4623450,435,486,241095,149,14,15,11007.88,83.36,0.74126,1178.59
2010-11-16,0.28,4623350,463,540,9433893,177,17,67,11013.0866666667,83.5666666666667,0.739726666666667,1178.50666666667
2010-11-15,0.3,4601050,12087,4210,376037,184,14,122,11018.2933333333,83.7733333333333,0.738193333333333,1178.42333333333
2010-11-14,0.2828,4601800,416,1882,918355,91,7,39,11023.5,83.98,0.73666,1178.34
2010-11-13,0.299,4578400,399,442,616346,144,15,19,11201.97,85.49,0.73029,1197.75
2010-11-12,0.24,4578850,333,315,65137,144,8,14,11192.58,86.07,0.73416,1199.21
2010-11-11,0.251,4556050,395,333,164486,197,12,41,11283.1,88.08,0.72592,1213.54
2010-11-10,0.24,4559350,429,477,106674,321,11,37,11357.04,87.92,0.72611,1218.71
2010-11-09,0.36,4533950,372,446,843966,315,16,32,11353.61,87.9233333333333,0.724406666666667,1216.94
2010-11-08,0.3368,4538100,515,509,6495091,225,13,37,11350.18,87.9266666666667,0.722703333333333,1215.17
2010-11-07,0.37,4511800,498,544,292650,142,8,24,11346.75,87.93,0.721,1213.4
2010-11-06,0.25,4513050,445,447,7404437,131,16,15,11406.84,87.15,0.71044,1223.25
2010-11-05,0.29,4489600,442,453,569778,182,3,18,11444.08,87.05,0.70284,1225.85
2010-11-04,0.2399,4490550,416,458,2401761,130,10,18,11434.84,86.83,0.70785,1221.06
2010-11-03,0.21,4467250,339,407,106809,201,10,20,11215.13,85.33,0.71245,1197.96
2010-11-02,0.275,4470050,286,388,860279,152,11,20,11206.3266666667,85.1233333333333,0.714586666666667,1196.49666666667
2010-11-01,0.1955,4445100,283,321,602897,183,9,15,11197.5233333333,84.9166666666667,0.716723333333333,1195.03333333333
2010-10-31,0.19,4451600,364,345,407965,69,2,19,11188.72,84.71,0.71886,1193.57
2010-10-30,0.199,4442200,426,345,938321,107,11,12,11124.62,84.06,0.71556,1184.38
2010-10-29,0.1919,4422750,444,495,2111553,174,12,9,11118.49,82.47,0.72579,1183.26
2010-10-28,0.19,4421100,466,644,1090107,147,8,16,11113.95,82.97,0.72579,1183.78
2010-10-27,0.19001,4400500,568,677,1106382,185,21,17,11126.28,81.27,0.7218,1182.45
2010-10-26,0.19,4398600,569,778,995446,203,12,20,11140.6733333333,81.72,0.720166666666667,1183.51333333333
2010-10-25,0.18,4378150,486,517,277873,140,13,16,11155.0666666667,82.17,0.718533333333333,1184.57666666667
2010-10-24,0.15,4375900,552,601,1119759,143,4,15,11169.46,82.62,0.7169,1185.64
2010-10-23,0.19,4356050,473,592,744869,137,11,19,11164.05,81.91,0.71715,1185.62
2010-10-22,0.11,4355950,623,764,211115,154,10,11,11132.56,80.75,0.71855,1183.08
2010-10-21,0.107,4333450,552,645,1495999,149,11,21,11146.57,81.28,0.71617,1180.26
2010-10-20,0.109,4339600,602,745,427112,136,10,19,11107.97,81.68,0.72785,1178.17
2010-10-19,0.1,4310950,693,1197,116788,110,9,33,11064.8533333333,81.4933333333333,0.724423333333333,1174.08
2010-10-18,0.1024,4316250,579,1240,210097,143,10,17,11021.7366666667,81.3066666666667,0.720996666666667,1169.99
2010-10-17,0.103,4288500,517,623,451228,166,2,29,10978.62,81.12,0.71757,1165.9
2010-10-16,0.12,4291050,485,511,4615100,99,4,19,11143.69,82.3,0.71611,1184.71
2010-10-15,0.109,4266250,328,493,1529977,151,11,14,11062.78,81.94,0.71063,1176.19
2010-10-14,0.119,4265000,333,407,4169330,111,8,15,11094.57,83.55,0.71596,1173.81
2010-10-13,0.1,4244050,376,457,145106,133,7,25,11096.08,84.01,0.71855,1178.1
2010-10-12,0.095,4246150,352,446,579506,140,13,22,11070.8533333333,83.67,0.719183333333333,1175.32333333333
2010-10-11,0.099,4237700,361,439,447146,155,7,43,11045.6266666667,83.33,0.719816666666667,1172.54666666667
2010-10-10,0.12,4221750,348,451,1289104,128,9,71,11020.4,82.99,0.72045,1169.77
2010-10-09,0.12,4221450,401,460,1283878,221,9,64,11010.34,83.08,0.71543,1165.32
2010-10-08,0.12001,4199650,382,468,2232687,182,6,67,11006.48,83.88,0.71798,1165.15
2010-10-07,0.06,4205200,343,407,751485,201,8,84,10948.58,83.67,0.71839,1158.06
2010-10-06,0.0638,4197450,407,443,683396,165,7,78,10967.65,85.01,0.72286,1159.97
2010-10-05,0.0633,4177550,408,493,6356774,184,4,43,10960.0066666667,84.4566666666667,0.725676666666667,1160.23
2010-10-04,0.06,4181200,353,512,1229169,231,18,84,10952.3633333333,83.9033333333333,0.728493333333333,1160.49
2010-10-03,0.062,4175050,377,525,11222932,117,11,38,10944.72,83.35,0.73131,1160.75
2010-10-02,0.0614,4167350,401,501,737576,130,18,61,10751.27,83.42,0.72585,1137.03
2010-10-01,0.06,4155350,501,672,7747379,137,29,82,10829.68,82.69,0.7341,1146.24
